1682261150.2103584	1
1682261151.115085	1
1682261152.006285	1
1682261152.8934846	1
1682261153.7911925	1
1682261154.6853936	1
1682261155.5815952	1
1682261156.4487898	1
1682261157.3174899	1
1682261158.1876857	1
1682261159.091896	1
1682261159.961092	1
1682261160.8247921	1
1682261161.716994	1
1682261162.588188	1
1682261163.462385	1
1682261164.3285792	1
1682261165.193774	1
1682261166.0719714	1
1682261166.9291637	1
1682261167.7873564	1
1682261168.6615531	1
1682261169.549753	1
1682261170.4599576	1
1682261171.3281527	1
1682261172.2083514	1
1682261172.8540347	1
1682261173.4851766	1
1682261174.1363287	1
1682261174.8374867	1
1682261175.4516134	1
1682261176.1087613	1
1682261176.8059967	1
1682261177.4660962	1
1682261178.1637573	1
1682261178.8484004	1
1682261179.5113027	1
1682261180.1574547	1
1682261180.8186095	1
1682261181.48876	1
1682261182.1914546	1
1682261182.902614	1
1682261183.638786	1
1682261184.3189392	1
1682261185.0014489	1
1682261185.6946044	1
1682261186.3967662	1
1682261187.0865026	1
1682261187.7367737	1
1682261188.4029224	1
1682261189.073081	1
1682261189.726236	1
1682261190.4298158	1
1682261191.1159704	1
1682261191.7741044	1
1682261192.4423068	1
1682261193.1084049	1
1682261193.7755742	1
1682261194.4709492	1
1682261195.141099	1
1682261195.799247	1
1682261196.4423923	1
1682261197.104095	1
1682261197.768244	1
1682261198.4651694	1
1682261199.1092494	1
1682261199.753553	1
1682261200.4277043	1
1682261201.125866	1
1682261201.8630314	1
1682261202.522433	1
1682261203.1775875	11
1682261203.8742929	111
1682261204.567463	111
1682261205.2506227	111
1682261205.9157722	111
1682261206.586227	111
1682261207.2527142	1211
1682261207.9263635	111
1682261208.5985153	111
1682261209.2407644	111
1682261209.905914	111
1682261210.5720704	111
1682261211.2242174	111
1682261211.866651	111
1682261212.5306993	111
1682261213.1711173	11
1682261213.8402753	111
1682261214.496842	1
1682261215.1539962	1
1682261215.8480144	1
1682261216.5716696	1
1682261217.2875178	1
1682261218.0021918	1
1682261218.70936	1
1682261219.3705084	1
1682261220.0379593	1
1682261220.7154696	1
1682261221.4459758	1
1682261222.0661154	1
1682261222.7345068	1
1682261223.3987384	1
1682261224.0828953	1
1682261224.7974439	1
1682261225.4885995	1
1682261226.1497505	1
1682261226.8590417	1
1682261227.5427597	1
1682261228.2569203	1
1682261228.9330723	1
1682261229.6543398	1
1682261230.343495	1
1682261231.0090427	1
1682261231.6891963	1
1682261232.4507658	1
1682261233.2089357	1
1682261233.914517	1
1682261234.577671	1
1682261235.265288	1
1682261235.909433	1
1682261236.5684352	1
1682261237.25659	1
1682261237.926198	1
1682261238.599352	1
1682261239.272509	1
1682261239.928656	1
1682261240.599811	1
1682261241.3321056	1
1682261242.0446382	1
1682261242.7397945	1
1682261243.4012907	1
1682261244.0754454	1
1682261244.7351172	1
1682261245.429273	1
1682261246.1107585	1
1682261246.779144	1
1682261247.4503024	1
1682261248.1344562	1
1682261248.868165	1
1682261249.6032898	1
1682261250.3517249	1
1682261251.057884	1
1682261251.7429967	1
1682261252.4051461	1
1682261253.1283176	1
1682261253.8172503	1
1682261254.5252085	1
1682261255.187645	1
1682261255.8407972	1
1682261256.5279517	1
1682261257.2262213	1
1682261257.9393816	1
1682261258.6445346	1
1682261259.5225475	1
1682261260.2707238	1
1682261260.9505453	1
1682261261.6226866	1
1682261361.9926977	1
1682261362.7913587	1
1682261363.5995476	1
1682261364.4007745	1
1682261365.2060714	1
1682261366.051267	1
1682261366.8544524	1
1682261367.6907535	1
1682261368.499455	11
1682261369.3369026	11
1682261370.1170847	1
1682261370.9452713	1
1682261371.782036	1
1682261372.5382056	1
1682261373.394405	1
1682261374.1815941	1
1682261374.989776	1
1682261375.7963476	1
1682261376.6565406	1
1682261377.4667287	11
1682261378.2635741	1
1682261379.0589306	1
1682261379.8640332	1
1682261380.677223	1
1682261381.5024862	11
1682261382.3486798	1
1682261383.1107821	1
1682261383.9206424	1
1682261384.8014007	1
1682261385.5877345	1
1682261386.425931	1
1682261387.2201092	1
1682261388.0723095	1
1682261388.848635	1
1682261389.6500802	1
1682261390.4692695	1
1682261391.3054595	1
1682261392.1131213	1
1682261392.912859	1
1682261393.7210636	1
1682261394.535102	1
1682261395.3252795	11
1682261396.1595697	1
1682261396.9707584	1
1682261397.7744327	1
1682261398.6246238	1
1682261399.4368203	1
1682261400.261015	11
1682261401.045953	11
1682261401.8891501	11
1682261402.7033327	11
1682261403.487009	1
1682261404.3158047	11
1682261405.1210294	1
1682261405.9357092	1
1682261406.7899013	11
1682261407.5970874	11
1682261408.4485488	1
1682261409.2514083	1
1682261410.046962	1
1682261410.8403223	1
1682261411.6615121	1
1682261412.459697	1
1682261413.3128886	1
1682261414.1124525	1
1682261414.927724	11
1682261415.736601	1
1682261416.5629508	1
1682261417.365131	1
1682261418.1933272	1
1682261418.9915144	1
1682261419.7787733	1
1682261420.6249318	1
1682261421.4201179	1
1682261422.2346728	1
1682261423.069861	1
1682261423.8630478	1
1682261424.7208128	1
1682261425.5469985	1
1682261426.3463202	1
1682261427.124467	1
1682261427.9835231	1
1682261428.7841566	1
1682261429.6023407	1
1682261430.4203463	1
1682261431.2301784	1
1682261432.008843	1
1682261432.8404298	1
1682261433.6726165	1
1682261434.4861557	1
1682261435.2933373	1
1682261436.0990796	11
1682261436.9378974	1211
1682261437.7460792	1211
1682261438.5849104	757
1682261439.3746781	111
1682261440.1979175	77
1682261441.0288982	11
1682261441.8468113	11
1682261442.618024	1
1682261443.463214	1
1682261444.265384	1
1682261445.0526493	1
1682261445.8738391	1
1682261446.7132235	1
1682261447.4975767	1
1682261448.3087692	1
1682261449.1164043	1
1682261449.949591	1
1682261450.7929957	1
1682261451.5549958	1
1682261452.3901238	1
1682261453.200835	1
1682261453.9992511	1
1682261454.8026032	1
1682261455.6397905	1
1682261456.4459786	1
1682261457.2772887	1
1682261458.0914712	1
1682261458.9076543	1
1682261459.7248375	1
1682261460.4870439	11011
1682261461.2836032	1150
1682261462.0642915	1150
1682261462.8334718	1150
1682261463.6686594	1450
1682261464.4735537	1150
1682261465.2967393	1450
1682261466.1442184	1150
1682261466.8615005	150
1682261467.6926875	150
1682261468.524073	150
1682261469.2966335	160
1682261470.1098225	1460
1682261470.9240167	1460
1682261471.7351987	1460
1682261472.6003985	150
1682261473.3975837	150
1682261474.2022874	150
1682261474.9944656	150
1682261475.808648	150
1682261476.6580772	150
1682261477.434121	150
1682261478.2332513	150
1682261479.0568511	150
1682261479.8690336	150
1682261480.6743815	150
1682261481.4875646	150
1682261482.310777	150
1682261483.116023	150
1682261483.9894514	150
1682261484.764018	150
1682261485.5781157	150
1682261486.376299	150
1682261487.2390323	15.0
1682261488.0131025	15.0
1682261488.836287	15.0
1682261489.6648233	15.0
1682261490.4881566	15.0
1682261491.303736	15.0
1682261492.1038048	15.0
1682261492.874245	15.0
1682261493.6902528	15.0
1682261494.5204499	15.0
1682261495.335633	15.0
1682261496.1448195	15.0
1682261496.9730115	15.0
1682261497.7531872	15.0
1682261498.5741653	15.0
1682261499.401311	15.0
1682261500.2094922	15.0
1682261501.03126	15.0
1682261501.8494427	15.0
1682261502.6496258	15.0
1682261503.4638093	15.0
1682261504.3124793	15.0
1682261505.1406999	15.0
1682261505.9288766	15.0
1682261506.7170591	15.0
1682261507.5452447	15.0
1682261508.356435	15.0
1682261509.19326	15.0
1682261509.9924612	15.0
1682261510.834221	15.0
1682261511.6384013	15.0
1682261512.4328437	15.0
1682261513.2650383	15.0
1682261514.0702193	15.0
1682261514.8726873	15.0
1682261515.6708667	15.0
1682261516.5011828	15.0
1682261517.3293755	15.0
1682261518.1370404	15.0
1682261518.9552321	15.0
1682261519.7964203	15.0
1682261520.5796497	15.0
1682261521.4093432	15.0
1682261522.2185507	15.0
1682261523.0146222	15.0
1682261523.8404787	15.0
1682261524.660222	15.0
1682261525.4992368	15.0
1682261526.3007379	15.0
1682261527.1061268	15.0
1682261527.9161222	15.0
1682261528.7198367	15.0
1682261529.5538163	15.0
1682261530.3588345	15.0
1682261531.1694655	15.0
1682261531.9646435	15.0
1682261532.7911794	15.0
1682261533.638834	15.0
1682261534.456018	15.0
1682261535.249203	15.0
1682261536.0884306	15.0
1682261536.8929577	15.0
1682261537.6983998	15.0
1682261538.5480874	15.0
1682261539.3174572	15.0
1682261540.1896544	15.0
1682261541.011794	15.0
1682261541.7903657	15.0
1682261542.572541	15.0
1682261543.4207323	15.0
1682261544.2159107	15.0
1682261545.0393083	15.0
1682261545.8697648	15.0
1682261546.6653256	15.0
1682261547.4790466	15.0
1682261548.3076007	15.0
1682261549.1455338	15.0
1682261549.9606543	15.0
1682261550.74223	15.0
1682261551.563072	15.0
1682261552.4047616	15.0
1682261553.2273922	15.0
1682261554.0055668	15.0
1682261554.8131177	15.0
1682261555.6303487	15.0
1682261556.4726224	15.0
1682261557.2923515	15.0
1682261558.0925307	15.0
1682261558.9031703	15.0
1682261559.7163532	15.0
1682261560.5265365	15.0
1682261561.3726685	15.0
1682261562.1748493	15.0
1682261562.9890566	15.0
1682261563.8162477	15.0
1682261564.6384325	15.0
1682261565.4039016	15.0
1682261566.239543	15.0
1682261567.0621417	15.0
1682261567.8902693	15.0
1682261568.7414608	15.0
1682261569.5116422	15.0
1682261570.3311963	15.0
1682261571.15616	15.0
1682261571.9557881	15.0
1682261572.7889745	15.0
1682261573.6061814	15.0
1682261574.4173665	15.0
1682261575.2519443	15.0
1682261576.0581343	15.0
1682261576.8743157	15.0
1682261577.6828704	15.0
1682261578.4913766	15.0
1682261579.328065	15.0
1682261580.1232493	15.0
1682261580.9474347	15.0
1682261581.7442937	15.0
1682261582.607493	15.0
1682261583.3851323	15.0
1682261584.2275558	15.0
1682261585.0482612	15.0
1682261585.8218844	15.0
1682261586.6360674	15.0
1682261587.43715	15.0
1682261588.2771716	15.0
1682261589.084353	15.0
1682261589.911542	15.0
1682261590.7177243	15.0
1682261591.5279133	15.0
1682261592.3405087	15.0
1682261593.1647005	15.0
1682261593.9688852	15.0
1682261594.8020184	15.0
1682261595.6059096	15.0
1682261596.4300985	15.0
1682261597.2505455	15.0
1682261598.067163	15.0
1682261598.8833458	15.0
1682261599.681526	15.0
1682261600.4969199	15.0
1682261601.3105366	15.0
1682261602.1230588	15.0
1682261602.9175332	15.0
1682261603.7547991	15.0
1682261604.566165	15.0
1682261605.4193559	15.0
1682261606.2258291	15.0
1682261607.0440242	15.0
1682261607.856261	15.0
1682261608.6524525	15.0
1682261609.4988518	15.0
1682261610.2918615	15.0
1682261611.099043	15.0
1682261611.9242325	15.0
1682261612.7565272	15.0
1682261613.5587077	15.0
1682261614.3658	15.0
1682261615.1835747	15.0
1682261615.9957645	15.0
1682261616.8255818	15.0
1682261617.6293619	15.0
1682261618.4245458	15.0
1682261619.2587392	15.0
1682261620.0488825	15.0
1682261620.8800557	15.0
1682261621.7102504	15.0
1682261622.5144355	15.0
1682261623.3256173	15.0
1682261624.1477664	15.0
1682261624.9769206	15.0
1682261625.7831018	15.0
1682261626.596861	15.0
1682261627.4199007	15.0
1682261628.241633	15.0
1682261629.0418763	15.0
1682261629.8610604	15.0
1682261630.6777868	15.0
1682261631.508966	15.0
1682261632.321311	15.0
1682261633.112514	15.0
1682261633.9547043	15.0
1682261634.778796	15.0
1682261635.5863013	15.0
1682261636.4026573	15.0
1682261637.2436688	15.0
1682261638.0452776	15.0
1682261638.8424985	15.0
1682261639.6523652	15.0
1682261640.4795604	15.0
1682261641.2957509	15.0
1682261642.1038663	15.0
1682261642.9157546	15.0
1682261643.7230384	15.0
1682261644.538509	15.0
1682261645.3616934	15.0
1682261646.1684973	15.0
1682261646.993336	15.0
1682261647.801518	15.0
1682261648.655872	15.0
1682261649.4762452	15.0
1682261650.2957463	15.0
1682261651.1109302	15.0
1682261651.91111	15.0
1682261652.727299	15.0
1682261653.5344906	15.0
1682261654.3659482	15.0
1682261655.1881375	15.0
1682261655.9883175	15.0
1682261656.809179	15.0
1682261657.6149776	15.0
1682261658.4359865	15.0
1682261659.279177	15.0
1682261660.0533504	15.0
1682261660.894358	15.0
1682261661.670906	15.0
1682261662.4959373	15.0
1682261663.3270726	15.0
1682261664.121251	15.0
1682261664.951671	15.0
1682261665.7778785	15.0
1682261666.57406	15.0
1682261667.3872519	15.0
1682261668.208946	15.0
1682261669.010053	15.0
1682261669.8112326	15.0
1682261670.638172	15.0
1682261671.46143	15.0
1682261672.2706118	15.0
1682261673.0738008	15.0
1682261673.9119887	15.0
1682261674.7086682	15.0
1682261675.5312212	15.0
1682261676.3344023	15.0
1682261677.1715963	15.0
1682261677.9717317	15.0
1682261678.7959177	15.0
1682261679.6134293	15.0
1682261680.4456162	15.0
1682261681.258935	15.0
1682261682.0755782	15.0
1682261682.8577538	15.0
1682261683.6698225	15.0
1682261684.4960086	15.0
1682261685.3074436	15.0
1682261686.127915	15.0
1682261686.9583755	15.0
1682261687.7475026	15.0
1682261688.5570765	15.0
1682261689.3965588	15.0
1682261690.2108905	15.0
1682261691.0130765	15.0
1682261691.8164477	15.0
1682261692.633631	15.0
1682261693.4677348	15.0
1682261694.2572424	15.0
1682261695.0968611	15.0
